,Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Year,Tgt,Ctch%
1379,24,Heath Miller,PIT,27,TE,16,16,76,789,10.4,6,41,8.1,4.8,49.3,2,2009,98.0,77.6%
1380,98,Heath Miller,PIT,28,TE,14,14,42,512,12.2,2,36,7.6,3.0,36.6,1,2010,67.0,62.7%
1381,67,Heath Miller,PIT,29,TE,16,16,51,631,12.4,2,39,8.5,3.2,39.4,1,2011,74.0,68.9%
1382,27,Heath Miller,PIT,30,TE,15,15,71,816,11.5,8,43,8.1,4.7,54.4,0,2012,101.0,70.3%
1383,53,Heath Miller,PIT,31,TE,14,14,58,593,10.2,1,31,7.5,4.1,42.4,1,2013,79.0,73.4%
1384,44,Heath Miller,PIT,32,TE,16,16,66,761,11.5,3,49,8.4,4.1,47.6,1,2014,91.0,72.5%
1385,49,Heath Miller,PIT,33,TE,15,15,60,535,8.9,2,27,6.6,4.0,35.7,0,2015,81.0,74.1%
1386,94,Vincent Jackson,SDG,24,WR,16,16,41,623,15.2,3,45,7.8,2.6,38.9,0,2007,80.0,51.3%
1387,41,Vincent Jackson,SDG,25,WR,16,16,59,1098,18.6,7,60,10.9,3.7,68.6,1,2008,101.0,58.4%
1388,30,Vincent Jackson,SDG,26,WR,15,15,68,1167,17.2,9,55,10.8,4.5,77.8,0,2009,108.0,63.0%
1389,45,Vincent Jackson,SDG,28,WR,16,16,60,1106,18.4,9,58,9.6,3.8,69.1,0,2011,115.0,52.2%
1390,25,Vincent Jackson,TAM,29,WR,16,16,72,1384,19.2,8,95,9.4,4.5,86.5,0,2012,147.0,49.0%
1391,23,Vincent Jackson,TAM,30,WR,16,16,78,1224,15.7,7,60,7.7,4.9,76.5,1,2013,160.0,48.8%
1392,33,Vincent Jackson,TAM,31,WR,16,16,70,1002,14.3,2,50,7.1,4.4,62.6,1,2014,142.0,49.3%
1393,130,Vincent Jackson,TAM,32,WR,10,9,33,543,16.5,3,36,8.8,3.3,54.3,0,2015,62.0,53.2%
1394,102,Drew Carter,CAR,26,wr,16,7,38,517,13.6,4,49,6.9,2.4,32.3,0,2007,75.0,50.7%
1395,106,Anthony Gonzalez,IND,23,WR,13,9,37,576,15.6,3,57,11.3,2.8,44.3,0,2007,51.0,72.5%
1396,44,Anthony Gonzalez,IND,24,,16,2,57,664,11.6,4,58,8.4,3.6,41.5,0,2008,79.0,72.2%
1397,7,Eddie Royal,DEN,22,WR,15,15,91,980,10.8,5,93,7.6,6.1,65.3,2,2008,129.0,70.5%
1398,45,Eddie Royal,DEN,24,WR,16,10,59,627,10.6,3,41,6.0,3.7,39.2,4,2010,105.0,56.2%
1399,85,Eddie Royal,SDG,27,,15,3,47,631,13.4,8,54,9.3,3.1,42.1,1,2013,68.0,69.1%
1400,55,Eddie Royal,SDG,28,WR,16,11,62,778,12.5,7,47,8.5,3.9,48.6,1,2014,91.0,68.1%
1401,18,Lance Moore,NOR,25,WR,16,6,79,928,11.7,10,70,7.7,4.9,58.0,1,2008,121.0,65.3%
1402,31,Lance Moore,NOR,27,,16,1,66,763,11.6,8,80,8.1,4.1,47.7,2,2010,94.0,70.2%
1403,62,Lance Moore,NOR,28,wr,14,7,52,627,12.1,8,47,8.6,3.7,44.8,0,2011,73.0,71.2%
1404,33,Lance Moore,NOR,29,WR,15,7,65,1041,16.0,6,51,10.0,4.3,69.4,0,2012,104.0,62.5%
1405,22,Steve Breaston,ARI,25,WR,16,9,77,1006,13.1,3,58,8.9,4.8,62.9,1,2008,113.0,68.1%
1406,49,Steve Breaston,ARI,26,wr,15,6,55,712,12.9,3,45,8.7,3.7,47.5,2,2009,82.0,67.1%
1407,72,Steve Breaston,ARI,27,WR,13,11,47,718,15.3,1,37,8.3,3.6,55.2,0,2010,87.0,54.0%
1408,42,Steve Breaston,KAN,28,WR,16,13,61,785,12.9,2,43,8.0,3.8,49.1,0,2011,98.0,62.2%
1409,35,DeSean Jackson,PHI,22,WR,16,15,62,912,14.7,2,60,7.6,3.9,57.0,4,2008,120.0,51.7%
1410,38,DeSean Jackson,PHI,23,WR,15,15,62,1156,18.6,9,71,9.9,4.1,77.1,3,2009,117.0,53.0%
1411,73,DeSean Jackson,PHI,24,WR,14,14,47,1056,22.5,6,91,11.1,3.4,75.4,4,2010,95.0,49.5%
1412,47,DeSean Jackson,PHI,25,WR,15,15,58,961,16.6,4,62,9.2,3.9,64.1,1,2011,104.0,55.8%
1413,89,DeSean Jackson,PHI,26,WR,11,11,45,700,15.6,2,77,8.0,4.1,63.6,1,2012,87.0,51.7%
1414,21,DeSean Jackson,PHI,27,WR,16,16,82,1332,16.2,9,61,10.6,5.1,83.3,1,2013,126.0,65.1%
1415,65,DeSean Jackson,WAS,28,WR,15,13,56,1169,20.9,6,81,12.3,3.7,77.9,0,2014,95.0,58.9%
1416,150,DeSean Jackson,WAS,29,WR,9,9,30,528,17.6,4,77,10.8,3.3,58.7,1,2015,49.0,61.2%
1417,66,DeSean Jackson,WAS,30,WR,15,15,56,1005,17.9,4,80,10.1,3.7,67.0,0,2016,100.0,56.0%
1418,75,DeSean Jackson,TAM,31,WR,14,13,50,668,13.4,3,41,7.4,3.6,47.7,0,2017,90.0,55.6%
1419,93,DeSean Jackson,TAM,32,WR,12,10,41,774,18.9,4,75,10.5,3.4,64.5,0,2018,74.0,55.4%
1420,43,Bo Scaife,TEN,27,te,16,7,58,561,9.7,2,44,6.7,3.6,35.1,1,2008,84.0,69.0%
1421,45,Steve Smith,NYG,23,,16,4,57,574,10.1,1,30,7.0,3.6,35.9,1,2008,82.0,69.5%
1422,2,Steve Smith,NYG,24,WR,16,15,107,1220,11.4,7,51,7.8,6.7,76.3,0,2009,157.0,68.2%
1423,70,Steve Smith,NYG,25,wr,9,7,48,529,11.0,3,45,7.1,5.3,58.8,0,2010,75.0,64.0%
1424,46,Ted Ginn Jr.,MIA,23,WR,16,14,56,790,14.1,2,64,8.5,3.5,49.4,5,2008,93.0,60.2%
1425,125,Ted Ginn Jr.,CAR,28,,16,2,36,556,15.4,5,47,8.2,2.3,34.8,0,2013,68.0,52.9%
1426,91,Ted Ginn Jr.,CAR,30,WR,15,13,44,739,16.8,10,74,7.6,2.9,49.3,0,2015,97.0,45.4%
1427,75,Ted Ginn Jr.,CAR,31,WR,16,8,54,752,13.9,4,88,7.9,3.4,47.0,3,2016,95.0,56.8%
1428,65,Ted Ginn Jr.,NOR,32,WR,15,10,53,787,14.8,4,54,11.2,3.5,52.5,2,2017,70.0,75.7%
1429,47,Zach Miller,OAK,23,TE,16,15,56,778,13.9,1,63,9.0,3.5,48.6,0,2008,86.0,65.1%
1430,33,Zach Miller,OAK,24,TE,15,15,66,805,12.2,3,86,8.1,4.4,53.7,0,2009,99.0,66.7%
1431,43,Zach Miller,OAK,25,TE,15,15,60,685,11.4,5,43,7.4,4.0,45.7,1,2010,92.0,65.2%
1432,49,Greg Camarillo,MIA,26,WR,11,11,55,613,11.1,2,33,7.4,5.0,55.7,0,2008,83.0,66.3%
1433,66,Greg Camarillo,MIA,27,WR,16,16,50,552,11.0,0,29,7.7,3.1,34.5,0,2009,72.0,69.4%
1434,50,John Carlson,SEA,24,TE,16,9,55,627,11.4,5,33,7.8,3.4,39.2,0,2008,80.0,68.8%
1435,62,John Carlson,SEA,25,TE,16,16,51,574,11.3,7,42,6.9,3.2,35.9,0,2009,83.0,61.4%
1436,53,Davone Bess,MIA,23,wr,16,6,54,554,10.3,1,37,7.4,3.4,34.6,1,2008,75.0,72.0%
1437,22,Davone Bess,MIA,24,,16,2,76,758,10.0,2,34,6.7,4.8,47.4,6,2009,113.0,67.3%
1438,12,Davone Bess,MIA,25,wr,16,8,79,820,10.4,5,29,6.6,4.9,51.3,3,2010,125.0,63.2%
1439,64,Davone Bess,MIA,26,,16,4,51,537,10.5,3,41,6.2,3.2,33.6,5,2011,86.0,59.3%
1440,44,Davone Bess,MIA,27,WR,13,13,61,778,12.8,1,39,7.5,4.7,59.8,1,2012,104.0,58.7%
1441,54,Greg Olsen,CHI,23,te,16,7,54,574,10.6,5,52,7.0,3.4,35.9,2,2008,82.0,65.9%
1442,41,Greg Olsen,CHI,24,TE,16,15,60,612,10.2,8,41,5.7,3.8,38.3,0,2009,108.0,55.6%
1443,83,Greg Olsen,CAR,26,TE,16,13,45,540,12.0,5,44,6.1,2.8,33.8,1,2011,89.0,50.6%
1444,29,Greg Olsen,CAR,27,TE,16,16,69,843,12.2,5,47,8.1,4.3,52.7,0,2012,104.0,66.3%
1445,31,Greg Olsen,CAR,28,TE,16,16,73,816,11.2,6,31,7.4,4.6,51.0,0,2013,111.0,65.8%
1446,18,Greg Olsen,CAR,29,TE,16,16,84,1008,12.0,6,38,8.2,5.3,63.0,1,2014,123.0,68.3%
1447,25,Greg Olsen,CAR,30,TE,16,16,77,1104,14.3,7,52,8.9,4.8,69.0,1,2015,124.0,62.1%
1448,21,Greg Olsen,CAR,31,TE,16,16,80,1073,13.4,3,78,8.3,5.0,67.1,0,2016,129.0,62.0%
1449,67,Greg Olsen,CAR,34,TE,14,14,52,597,11.5,2,41,7.3,3.7,42.6,0,2019,82.0,63.4%
1450,56,Donnie Avery,STL,24,WR,15,12,53,674,12.7,3,69,6.6,3.5,44.9,0,2008,102.0,52.0%
1451,74,Donnie Avery,STL,25,WR,16,16,47,589,12.5,5,50,6.1,2.9,36.8,2,2009,97.0,48.5%
1452,48,Donnie Avery,IND,28,WR,16,15,60,781,13.0,3,48,6.3,3.8,48.8,1,2012,124.0,48.4%
1453,108,Donnie Avery,KAN,29,WR,16,14,40,596,14.9,2,51,8.4,2.5,37.3,1,2013,71.0,56.3%
1454,63,Devin Hester,CHI,26,WR,15,8,51,665,13.0,3,65,7.3,3.4,44.3,5,2008,91.0,56.0%
1455,44,Devin Hester,CHI,27,WR,13,12,57,757,13.3,3,48,8.3,4.4,58.2,3,2009,91.0,62.6%
1456,112,Devin Hester,ATL,32,,16,1,38,504,13.3,2,46,8.5,2.4,31.5,2,2014,59.0,64.4%
1457,69,Dustin Keller,NYJ,24,te,16,6,48,535,11.1,3,54,6.9,3.0,33.4,0,2008,78.0,61.5%
1458,85,Dustin Keller,NYJ,25,TE,16,12,45,522,11.6,2,40,6.4,2.8,32.6,1,2009,82.0,54.9%
1459,54,Dustin Keller,NYJ,26,TE,16,13,55,687,12.5,5,41,6.9,3.4,42.9,0,2010,100.0,55.0%
1460,35,Dustin Keller,NYJ,27,TE,16,12,65,815,12.5,5,41,7.1,4.1,50.9,1,2011,115.0,56.5%
1461,84,Domenik Hixon,NYG,24,wr,16,7,43,596,13.9,2,41,8.2,2.7,37.3,0,2008,73.0,58.9%
1462,115,Domenik Hixon,NYG,28,,13,3,39,567,14.5,2,41,9.6,3.0,43.6,0,2012,59.0,66.1%
1463,87,Visanthe Shiancoe,MIN,28,TE,16,15,42,596,14.2,7,40,10.1,2.6,37.3,0,2008,59.0,71.2%
1464,47,Visanthe Shiancoe,MIN,29,TE,16,13,56,566,10.1,11,27,7.2,3.5,35.4,0,2009,79.0,70.9%
1465,76,Visanthe Shiancoe,MIN,30,TE,16,9,47,530,11.3,2,33,6.7,2.9,33.1,0,2010,79.0,59.5%
1466,14,Sidney Rice,MIN,23,WR,16,14,83,1312,15.8,8,63,10.8,5.2,82.0,1,2009,121.0,68.6%
1467,75,Sidney Rice,SEA,26,WR,16,16,50,748,15.0,7,46,9.1,3.1,46.8,0,2012,82.0,61.0%
1468,15,Miles Austin,DAL,25,WR,16,9,81,1320,16.3,11,60,10.6,5.1,82.5,1,2009,124.0,65.3%
1469,25,Miles Austin,DAL,26,WR,16,16,69,1041,15.1,7,69,8.7,4.3,65.1,1,2010,119.0,58.0%
1470,88,Miles Austin,DAL,27,WR,10,10,43,579,13.5,7,53,7.9,4.3,57.9,1,2011,73.0,58.9%
1471,30,Miles Austin,DAL,28,WR,16,15,66,943,14.3,6,49,7.9,4.1,58.9,1,2012,119.0,55.5%
1472,86,Miles Austin,CLE,30,WR,12,11,47,568,12.1,2,31,7.8,3.9,47.3,0,2014,73.0,64.4%
1473,23,Brent Celek,PHI,24,TE,16,15,76,971,12.8,8,47,8.7,4.8,60.7,0,2009,112.0,67.9%
1474,96,Brent Celek,PHI,25,TE,16,15,42,511,12.2,4,65,6.5,2.6,31.9,0,2010,79.0,53.2%
1475,41,Brent Celek,PHI,26,TE,16,16,62,811,13.1,5,73,8.3,3.9,50.7,0,2011,98.0,63.3%
1476,51,Brent Celek,PHI,27,TE,15,14,57,684,12.0,1,34,7.8,3.8,45.6,1,2012,88.0,64.8%
1477,140,Brent Celek,PHI,28,TE,16,15,32,502,15.7,6,42,9.8,2.0,31.4,1,2013,51.0,62.7%
1478,37,Mike Sims-Walker,JAX,25,WR,15,14,63,869,13.8,7,61,7.8,4.2,57.9,2,2009,111.0,56.8%
1479,94,Mike Sims-Walker,JAX,26,WR,14,13,43,562,13.1,7,39,7.0,3.1,40.1,1,2010,80.0,53.8%
1480,39,Austin Collie,IND,24,wr,16,5,60,676,11.3,7,39,7.6,3.8,42.3,0,2009,89.0,67.4%
1481,49,Austin Collie,IND,25,wr,9,6,58,649,11.2,8,73,9.1,6.4,72.1,1,2010,71.0,81.7%
1482,52,Austin Collie,IND,26,wr,16,5,54,514,9.5,1,27,5.4,3.4,32.1,0,2011,96.0,56.3%
1483,40,Percy Harvin,MIN,21,wr,15,8,60,790,13.2,6,51,8.7,4.0,52.7,1,2009,91.0,65.9%
1484,21,Percy Harvin,MIN,22,WR,14,13,71,868,12.2,5,53,8.0,5.1,62.0,1,2010,109.0,65.1%
1485,6,Percy Harvin,MIN,23,WR,16,14,87,967,11.1,6,52,8.0,5.4,60.4,2,2011,121.0,71.9%
1486,43,Percy Harvin,MIN,24,WR,9,8,62,677,10.9,3,45,8.0,6.9,75.2,2,2012,85.0,72.9%
1487,45,Mario Manningham,NYG,23,WR,14,10,57,822,14.4,5,49,8.3,4.1,58.7,1,2009,99.0,57.6%
1488,42,Mario Manningham,NYG,24,WR,16,8,60,944,15.7,9,92,10.2,3.8,59.0,1,2010,93.0,64.5%
1489,102,Mario Manningham,NYG,25,WR,12,10,39,523,13.4,4,47,6.8,3.3,43.6,0,2011,77.0,50.6%
1490,46,Jeremy Maclin,PHI,21,WR,15,13,56,773,13.8,4,56,8.5,3.7,51.5,0,2009,91.0,61.5%
1491,24,Jeremy Maclin,PHI,22,WR,16,16,70,964,13.8,10,83,8.4,4.4,60.3,1,2010,115.0,60.9%
1492,40,Jeremy Maclin,PHI,23,WR,13,13,63,859,13.6,5,59,8.9,4.8,66.1,1,2011,96.0,65.6%
1493,28,Jeremy Maclin,PHI,24,WR,15,15,69,857,12.4,7,70,7.0,4.6,57.1,1,2012,122.0,56.6%
1494,16,Jeremy Maclin,PHI,26,WR,16,16,85,1318,15.5,10,72,9.2,5.3,82.4,0,2014,143.0,59.4%
1495,12,Jeremy Maclin,KAN,27,WR,15,15,87,1088,12.5,8,61,8.8,5.8,72.5,2,2015,124.0,70.2%
1496,99,Jeremy Maclin,KAN,28,WR,12,12,44,536,12.2,2,44,7.1,3.7,44.7,0,2016,76.0,57.9%
1497,50,Jermichael Finley,GNB,22,TE,13,10,55,676,12.3,5,62,9.4,4.2,52.0,1,2009,72.0,76.4%
1498,51,Jermichael Finley,GNB,24,TE,16,13,55,767,13.9,8,41,8.3,3.4,47.9,0,2011,92.0,59.8%
1499,45,Jermichael Finley,GNB,25,TE,16,14,61,667,10.9,2,40,7.7,3.8,41.7,1,2012,87.0,70.1%
1500,52,Earl Bennett,CHI,22,WR,16,15,54,717,13.3,2,71,8.1,3.4,44.8,2,2009,88.0,61.4%
1501,77,Earl Bennett,CHI,23,,14,3,46,561,12.2,3,48,7.9,3.3,40.1,1,2010,71.0,64.8%
1502,59,Josh Morgan,SFO,24,WR,16,15,52,527,10.1,3,61,6.6,3.3,32.9,0,2009,80.0,65.0%
1503,90,Josh Morgan,SFO,25,WR,16,11,44,698,15.9,2,65,8.7,2.8,43.6,2,2010,80.0,55.0%
1504,82,Josh Morgan,WAS,27,WR,16,15,48,510,10.6,2,32,7.0,3.0,31.9,1,2012,73.0,65.8%
1505,70,Michael Crabtree,SFO,22,WR,11,11,48,625,13.0,2,50,7.3,4.4,56.8,1,2009,86.0,55.8%
1506,53,Michael Crabtree,SFO,23,WR,16,15,55,741,13.5,6,60,7.3,3.4,46.3,0,2010,101.0,54.5%
1507,25,Michael Crabtree,SFO,24,WR,15,14,72,874,12.1,4,52,7.6,4.8,58.3,0,2011,115.0,62.6%
1508,13,Michael Crabtree,SFO,25,WR,16,16,85,1105,13.0,9,49,8.7,5.3,69.1,0,2012,127.0,66.9%
1509,36,Michael Crabtree,SFO,27,WR,16,16,68,698,10.3,4,51,6.5,4.3,43.6,0,2014,108.0,63.0%
1510,15,Michael Crabtree,OAK,28,WR,16,15,85,922,10.8,9,38,6.3,5.3,57.6,1,2015,146.0,58.2%
1511,13,Michael Crabtree,OAK,29,WR,16,16,89,1003,11.3,8,56,6.9,5.6,62.7,2,2016,145.0,61.4%
1512,47,Michael Crabtree,OAK,30,WR,14,14,58,618,10.7,8,41,6.1,4.1,44.1,1,2017,101.0,57.4%
1513,66,Michael Crabtree,BAL,31,WR,16,16,54,607,11.2,3,27,6.1,3.4,37.9,0,2018,100.0,54.0%
1514,71,Fred Davis,WAS,23,TE,16,10,48,509,10.6,6,29,6.7,3.0,31.8,0,2009,76.0,63.2%
1515,46,Fred Davis,WAS,25,TE,12,12,59,796,13.5,3,42,9.0,4.9,66.3,1,2011,88.0,67.0%
1516,77,Pierre Garcon,IND,23,WR,14,13,47,765,16.3,4,66,8.3,3.4,54.6,1,2009,92.0,51.1%
1517,27,Pierre Garcon,IND,24,WR,14,14,67,784,11.7,6,57,6.6,4.8,56.0,0,2010,119.0,56.3%
1518,27,Pierre Garcon,IND,25,WR,16,16,70,947,13.5,6,87,7.1,4.4,59.2,2,2011,134.0,52.2%
1519,94,Pierre Garcon,WAS,26,WR,10,10,44,633,14.4,4,88,9.3,4.4,63.3,0,2012,68.0,64.7%
1520,1,Pierre Garcon,WAS,27,WR,16,16,113,1346,11.9,5,53,7.4,7.1,84.1,1,2013,181.0,62.4%
1521,38,Pierre Garcon,WAS,28,WR,16,14,68,752,11.1,3,70,7.2,4.3,47.0,0,2014,105.0,64.8%
1522,34,Pierre Garcon,WAS,29,WR,16,16,72,777,10.8,6,39,7.0,4.5,48.6,0,2015,111.0,64.9%
1523,22,Pierre Garcon,WAS,30,WR,16,16,79,1041,13.2,3,70,9.1,4.9,65.1,0,2016,114.0,69.3%
1524,100,Pierre Garcon,SFO,31,WR,8,8,40,500,12.5,0,59,7.5,5.0,62.5,0,2017,67.0,59.7%
1525,78,Hakeem Nicks,NYG,21,wr,14,6,47,790,16.8,6,68,10.7,3.4,56.4,2,2009,74.0,63.5%
1526,13,Hakeem Nicks,NYG,22,WR,13,12,79,1052,13.3,11,46,8.2,6.1,80.9,1,2010,128.0,61.7%
1527,19,Hakeem Nicks,NYG,23,WR,15,15,76,1192,15.7,7,68,9.0,5.1,79.5,0,2011,133.0,57.1%
1528,60,Hakeem Nicks,NYG,24,WR,13,11,53,692,13.1,3,50,6.9,4.1,53.2,0,2012,100.0,53.0%
1529,58,Hakeem Nicks,NYG,25,WR,15,15,56,896,16.0,0,57,8.9,3.7,59.7,0,2013,101.0,55.4%
1530,84,Malcom Floyd,SDG,28,WR,16,9,45,776,17.2,1,53,10.2,2.8,48.5,0,2009,76.0,59.2%
1531,116,Malcom Floyd,SDG,29,WR,11,9,37,717,19.4,6,55,9.3,3.4,65.2,1,2010,77.0,48.1%
1532,90,Malcom Floyd,SDG,30,WR,12,9,43,856,19.9,5,52,12.2,3.6,71.3,0,2011,70.0,61.4%
1533,52,Malcom Floyd,SDG,31,WR,14,14,56,814,14.5,5,39,9.6,4.0,58.1,0,2012,85.0,65.9%
1534,72,Malcom Floyd,SDG,33,WR,16,16,52,856,16.5,6,59,9.3,3.3,53.5,0,2014,92.0,56.5%
1535,148,Malcom Floyd,SDG,34,WR,15,13,30,561,18.7,3,70,8.3,2.0,37.4,1,2015,68.0,44.1%
1536,86,Johnny Knox,CHI,23,,15,0,45,527,11.7,5,68,6.6,3.0,35.1,3,2009,80.0,56.3%
1537,65,Johnny Knox,CHI,24,WR,16,16,51,960,18.8,5,67,9.6,3.2,60.0,1,2010,100.0,51.0%
1538,112,Johnny Knox,CHI,25,WR,14,11,37,727,19.6,2,81,10.5,2.6,51.9,1,2011,69.0,53.6%
1539,87,Robert Meachem,NOR,25,wr,16,7,45,722,16.0,9,54,11.3,2.8,45.1,2,2009,64.0,70.3%
1540,89,Robert Meachem,NOR,26,wr,16,7,44,638,14.5,5,55,9.7,2.8,39.9,0,2010,66.0,66.7%
1541,96,Robert Meachem,NOR,27,WR,16,8,40,620,15.5,6,67,10.3,2.5,38.8,0,2011,60.0,66.7%
1542,96,Kevin Boss,NYG,25,TE,15,15,42,567,13.5,5,35,8.2,2.8,37.8,0,2009,69.0,60.9%
1543,126,Kevin Boss,NYG,26,TE,15,13,35,531,15.2,5,54,7.6,2.3,35.4,1,2010,70.0,50.0%
1544,97,Kenny Britt,TEN,21,wr,16,6,42,701,16.7,3,57,9.3,2.6,43.8,1,2009,75.0,56.0%
1545,95,Kenny Britt,TEN,22,WR,12,7,42,775,18.5,9,80,10.6,3.5,64.6,1,2010,73.0,57.5%
1546,86,Kenny Britt,TEN,24,WR,14,11,45,589,13.1,4,46,6.5,3.2,42.1,2,2012,90.0,50.0%
1547,81,Kenny Britt,STL,26,WR,16,13,48,748,15.6,3,63,8.9,3.0,46.8,0,2014,84.0,57.1%
1548,112,Kenny Britt,STL,27,WR,16,14,36,681,18.9,3,60,9.5,2.3,42.6,0,2015,72.0,50.0%
1549,39,Kenny Britt,LAR,28,WR,15,15,68,1002,14.7,5,66,9.0,4.5,66.8,2,2016,111.0,61.3%
1550,98,Jason Avant,PHI,26,WR,16,9,41,587,14.3,3,58,10.1,2.6,36.7,1,2009,58.0,70.7%
1551,61,Jason Avant,PHI,27,,16,3,51,573,11.2,1,34,7.5,3.2,35.8,0,2010,76.0,67.1%
1552,60,Jason Avant,PHI,28,WR,16,7,52,679,13.1,1,35,8.4,3.3,42.4,2,2011,81.0,64.2%
1553,58,Jason Avant,PHI,29,wr,14,6,53,648,12.2,0,39,8.5,3.8,46.3,1,2012,76.0,69.7%
1554,106,Mike Wallace,PIT,23,,16,4,39,756,19.4,6,60,10.5,2.4,47.3,1,2009,72.0,54.2%
1555,44,Mike Wallace,PIT,24,WR,16,16,60,1257,21.0,10,56,12.8,3.8,78.6,1,2010,98.0,61.2%
1556,26,Mike Wallace,PIT,25,WR,16,14,72,1193,16.6,8,95,10.5,4.5,74.6,1,2011,114.0,63.2%
1557,38,Mike Wallace,PIT,26,WR,15,14,64,836,13.1,8,82,7.0,4.3,55.7,2,2012,119.0,53.8%
1558,32,Mike Wallace,MIA,27,WR,16,16,73,930,12.7,5,57,6.6,4.6,58.1,0,2013,141.0,51.8%
1559,41,Mike Wallace,MIA,28,WR,16,16,67,862,12.9,10,50,7.5,4.2,53.9,2,2014,115.0,58.3%
1560,34,Mike Wallace,BAL,30,WR,16,16,72,1017,14.1,4,95,8.8,4.5,63.6,1,2016,116.0,62.1%
1561,72,Mike Wallace,BAL,31,WR,15,14,52,748,14.4,4,66,8.1,3.5,49.9,0,2017,92.0,56.5%
1562,124,Mohamed Massaquoi,CLE,23,WR,16,11,34,624,18.4,3,59,6.6,2.1,39.0,1,2009,95.0,35.8%
1563,126,Louis Murphy,OAK,22,WR,16,9,34,521,15.3,4,75,5.4,2.1,32.6,0,2009,96.0,35.4%
1564,103,Louis Murphy,OAK,23,wr,14,9,41,609,14.9,2,70,7.8,2.9,43.5,2,2010,78.0,52.6%
1565,129,Marcedes Lewis,JAX,25,TE,15,15,32,518,16.2,2,47,8.8,2.1,34.5,1,2009,59.0,54.2%
1566,50,Marcedes Lewis,JAX,26,TE,16,16,58,700,12.1,10,42,7.9,3.6,43.8,2,2010,89.0,65.2%
1567,64,Marcedes Lewis,JAX,28,TE,16,15,52,540,10.4,4,26,7.0,3.3,33.8,0,2012,77.0,67.5%
1568,132,Brian Hartline,MIA,23,,16,2,31,506,16.3,3,67,9.0,1.9,31.6,0,2009,56.0,55.4%
1569,92,Brian Hartline,MIA,24,WR,12,11,43,615,14.3,1,54,8.4,3.6,51.3,1,2010,73.0,58.9%
1570,121,Brian Hartline,MIA,25,WR,16,10,35,549,15.7,1,41,8.3,2.2,34.3,0,2011,66.0,53.0%
1571,22,Brian Hartline,MIA,26,WR,16,15,74,1083,14.6,1,80,8.3,4.6,67.7,1,2012,131.0,56.5%
1572,26,Brian Hartline,MIA,27,WR,16,15,76,1016,13.4,4,50,7.6,4.8,63.5,0,2013,133.0,57.1%
1573,84,Brian Hartline,CLE,29,,12,4,46,523,11.4,2,41,6.8,3.8,43.6,1,2015,77.0,59.7%
1574,9,Danny Amendola,STL,25,wr,16,6,85,689,8.1,3,36,5.6,5.3,43.1,2,2010,123.0,69.1%
1575,40,Danny Amendola,STL,27,WR,11,8,63,666,10.6,3,56,6.6,5.7,60.5,3,2012,101.0,62.4%
1576,59,Danny Amendola,NWE,28,wr,12,6,54,633,11.7,2,57,7.6,4.5,52.8,0,2013,83.0,65.1%
1577,42,Danny Amendola,NWE,30,wr,14,7,65,648,10.0,3,41,7.4,4.6,46.3,1,2015,87.0,74.7%
1578,39,Danny Amendola,NWE,32,wr,15,8,61,659,10.8,2,27,7.7,4.1,43.9,2,2017,86.0,70.9%
1579,52,Danny Amendola,MIA,33,WR,15,15,59,575,9.7,1,39,7.3,3.9,38.3,2,2018,79.0,74.7%
1580,47,Danny Amendola,DET,34,WR,15,10,62,678,10.9,1,47,7.0,4.1,45.2,0,2019,97.0,63.9%
1581,90,Danny Amendola,DET,35,wr,14,5,46,602,13.1,0,50,8.7,3.3,43.0,0,2020,69.0,66.7%
1582,11,Steve Johnson,BUF,24,WR,16,13,82,1073,13.1,10,45,7.6,5.1,67.1,1,2010,141.0,58.2%
1583,18,Steve Johnson,BUF,25,WR,16,16,76,1004,13.2,7,55,7.5,4.8,62.8,0,2011,134.0,56.7%
1584,18,Steve Johnson,BUF,26,WR,16,16,79,1046,13.2,6,63,7.1,4.9,65.4,1,2012,148.0,53.4%
1585,69,Steve Johnson,BUF,27,WR,12,12,52,597,11.5,3,45,5.9,4.3,49.8,1,2013,101.0,51.5%
1586,22,Brandon Pettigrew,DET,25,TE,16,16,71,722,10.2,4,35,6.5,4.4,45.1,0,2010,111.0,64.0%
1587,8,Brandon Pettigrew,DET,26,TE,16,16,83,777,9.4,5,27,6.2,5.2,48.6,0,2011,126.0,65.9%
1588,50,Brandon Pettigrew,DET,27,TE,14,11,59,567,9.6,3,24,5.6,4.2,40.5,4,2012,102.0,57.8%
1589,29,Jacob Tamme,IND,25,TE,16,8,67,631,9.4,4,30,6.8,4.2,39.4,0,2010,93.0,72.0%
1590,67,Jacob Tamme,DEN,27,TE,16,8,52,555,10.7,2,36,6.5,3.3,34.7,0,2012,85.0,61.2%
1591,52,Jacob Tamme,ATL,30,te,15,8,59,657,11.1,1,41,8.1,3.9,43.8,0,2015,81.0,72.8%
1592,35,Mike Williams,SEA,26,WR,14,13,65,751,11.6,2,68,6.8,4.6,53.6,0,2010,110.0,59.1%
1593,36,Mike Williams,TAM,23,WR,16,16,65,964,14.8,11,58,7.5,4.1,60.3,3,2010,129.0,50.4%
1594,36,Mike Williams,TAM,24,WR,16,15,65,771,11.9,3,42,6.2,4.1,48.2,2,2011,124.0,52.4%
